book_id,review_content
219535,The Other by Thomas Tryon is a 2012 NYRB Classics 
36223860,All the stars! ART the spaceship transport AI is n
5960325,"I'm re-rating this book up to 4 stars, but with th"
125190,A reread of another favourite to close the year - 
20567969,"*I received a free ARC of Yours Truly, Taddy from "
3280003,The title comes from Dick Cheney’s vow to go to th
7742,I COULD NOT STAND this book - it was torture for m
15937108,"“When you care about other people, it takes the sp"
11646800,This third book in Michael Robotham's Joe O'Loughl
38230346,Julia has moved to the small town of Smithville wi
234184,"Stone of Tears (Sword of Truth #2), Terry Goodkind"
6977086,This is my least favourite Anna Maxted book yet. O
378,My mother got this for us when I was 8 and it was 
33080122,I'll go out on a limb here and be mightily surpris
198175,"This was published over 20 years ago, and is anoth"
24782,"I really liked this one! I missed the princess, bu"
3777732,This was the best of the 3 books I have read so fa
13260668,I cannot tell you WHY I am so invested in this ser
186103,"Dont have sex, because you will turn into a vampir"
2735034,"This litlle book is so inspiring, I read through i"
40024139,I know I know this does not have the qualities of 
285092,I realize that I give far too many books a four or
56980548,This aged so bad hahaGonna read it asap so I can w
3373198,"He was sitting there staring at her hair, for cris"
43225180,Bold. Unrelenting. All-consuming. Creepy. Unputdow
95621,"While I adore the 2nd book of the series, I think "
4861295,Stories are meant to heal. That's what my people s
7095422,AHHHHH! This series is literally the best books I 
1012794,A Course in Astral Travel and Dreams is a detailed
10737650,The rating I’ve given may pique interest in this b
18052969,I think this book could have been distilled into a
101191,"a book about an asshole, narrated by a dickhead."
10956,"This book is like a preface, where the real book n"
53451751,*UPDATE 3/22*Yeah I'm seeing a lot of people jumpi
1291211,"Good book, I have got into this series now and lik"
54183020,This twisting and thrilling tale begins dark and o
311840,"My oh my, this book was stunning. A wonderful exam"
3042655,John Mcfetridge has crafted three (to date) interw
54831125,Lauren Hough’s extraordinary essay collection Leav
351198,"“He knew that to bring Lymond home, even if it wer"
1630415,So they made a movie or three out of this source m
179172,"In this adventure, Tintin prepares to go to the mo"
1320762,"A funny story, easy to read and enjoyable as long "
11324,"Under the Net, from 1954, was the first published "
1804074,It's 1941 and World War II is literally at Nick's 
207037,Huxley is best known forBrave New Worldand his lat
395058,I found a great article onLITERARY STOCKHOLM SYNDR
6487308,#NAME?
61303482,You will never have a voice that deserves to speak
48714547,"Sexist, juvenile, and boring.We have to wait many "
77770,Another lovely continuation of Laura's life. I was
289751,There are many things in life that need to be expl
6547188,"Tink's tampons, I really hate that witch council! "
43945,It's recently been brought to my attention that my
34508,As with all of the Discworld books I have been dev
517188,“The prime of Miss Jean Brodie”takes us back to th
254316,Pain in its purest form!At the time when I first r
7747064,Beware of spoilers!What a complete disappointment 
2520488,An actual sentence describing a penis:It observed 
28881,If you've been following my reviews over the last 
7053,The entire #1 Ladies Detective Agency series is th
9634,"Have you ever watched the TV programme""The Addams "
196777025,Johnny miracle has visited his last disrespectful 
43722869,"CleverClever storyline, but difficult to read at t"
12922320,Criminal by Karin Slaughter is a 2012 publication.
85861,“All human attempts to deal with the concept of de
68380,CONCEPT: A group of adventurers are chosen to help
1827607,The first of the Guido Guerrieri crime novels was 
5168517,What works:1) I liked the description of the main 
17994,"Coming on 20 years after the book was written, it’"
100322,i believe in living.By Assata Shakuri believe in l
39933,Thomas C. Foster- image from his siteI have read m
962111,"As I read through: In the Beginning, I couldn’t he"
11226926,Penguinhas done a great service in publishing this
9802336,"I really wanted to give this book 5 stars, but the"
1134822,A deeply bad book in which none of the characters 
52122096,∞ ⭐ A Masterpiece - the most heartbreakingly beaut
5509321,"This was an exceptional read. I often need to ""sid"
107032,As someone who has written a serialized story that
62291,(A) 88%| ExtraordinaryNotes:This is where the stor
34895950,I was NOT expecting the cute! This was so sweet an
691775,"Before I Say Goodbye, Mary Higgins ClarkMary Higgi"
1308213,There are moments in history that are more importa
1894269,The prison fight! Well the Governor in the comic i
38333,"We watchedRiverdalerecently, The CW's newish serie"
7235533,I have a Booktube channel now! Subscribe here:http
28006120,(A-) 80%| Very GoodNotes:Ally admiration (if exces
33784373,Delightfully morbid.I lovedStalking Jack the Rippe
3377988,WOW! Booklady has found a fun new book! ☺ I really
16431,A bit of Firestarter by Stephen King. A bit of Run
356896,I read this book 25 years ago on a business trip t
9436632,The love-triangle RUINED it for me. I don't even c
13416236,My prediction for this book is that Lucas is going
359194,"I, after a couple of weeks, have finally finished "
11899,The film has always put me off reading the book. I
58530994,"1.5⭐️""There’s nothing in the world I’ll find more "
22995,Book Review4+ out of 5 stars toLa casa de Bernarda
4191,American Tabloidwas about criminals making history
515601,"If you're a geek, you have to prostrate yourself i"
2889247,The author was a winner of the 2008 Pulitizer Priz
965434,"This famous novel has always been hanging round, I"
27189194,Bruh. Great ending.
13588394,I had read most of this book with a fair degree of
3992020,"Sherrilyn Kenyon has, over the years and books, cr"
9517,Persepolis is the Greek name for the ancient city 
92625,revisited in 2023 with The Short Story ClubI wante
821457,This book had lots of elements that I often don’t 
9375,This one maked and breaked my heart a hundred time
296942,"A whole lot of stuff happened in this book, but St"
40293,No one can begrudge Card for using Sci-Fi as a fie
1016243,"An extraordinary book.Please, please consider putt"
3863861,Instagram||Twitter||Facebook||Amazon||PinterestRea
477969,An interesting collection originally issued in 193
13536860,Things I have learned while reading the Fifty Shad
113429,This was so not what I was expecting.No One Belong
18892,"4,25 stars - English hardcoverReview follows later"
26114,On Monday at around 3 o'clock in the afternoon I d
51985,have you ever noticed that when you are at rock bo
169879,This series is so entertaining and innovative. I d
16176440,I could not relate to the characters and the chopp
29939230,Worst Books of 2019 VideoThe Actual ReviewRhy:I me
39331868,"*clears throat*Excuse me, uh. Who cares?This is no"
80536,"In this women’s fiction/chick lit novel, three soo"
581811,"If you haven't read this book, I suggest you quit "
5646701,Never read anything by this author but this book g
59019552,Most finance books are written for the male audien
36373463,"Update Re-Read: Nov 2020 - Because sometimes, your"
60106,"A bit nearsighted, absent minded, introverted, he "
152662,"What's eating Gilbert Grape? His dads dead, his mo"
11306,A dstinctive feature of this series of five childr
661318,"On paper, this book sounds amazing. Headstrong thi"
13079982,"Somehow, I have gotten through life as an English "
15781026,The 12th novel in Nalini Singh’s brilliant Psy/Cha
18521,There are so many books that one ‘just knows’ what
6478256,I FINALLY feel like someone understands what I nee
171102,I should have known better than to read this. One 
6758331,Aeron:Demon ofWrathButterfly: in the middle of his
92557,They were amazed at all the stories he could tell.
22312,"An early Coupland (his second novel), I probably d"
23153154,1 1/2 stars. What is extremely impressive about th
17342701,"You know, the first half of Frozen Tides didn't pu"
89543,Now that I am pursuing books for my daughter to de
6670287,Interesting and challenging. At times very funny. 
30145666,*UPDATE*It's out. We did it guys. We made it throu
470219,"Recently, I have been reading a book calledDaemon "
5043,“The most expensive part of building is the mistak
1677998,A Student of Weather was today's choice read to re
15807,"Once upon a time, (I don't remember what prompted "
111152,"Wow, what a ride.Disquieting. Merciless. Thought-p"
472343,"Duma Keyhas officially climbed the ranks, dirtily "
33016249,"If I could give this more stars, I would.Yes, I kn"
14258,The last book I read in 2016 becomes the first I r
25734248,3.5 StarsI've now listened to a quite a few audio-
34928902,The American Unconscious“The Battle of Hue would b
13641208,the level of genius ain't sufficient to disguise t
49382938,Trapp is pulled into another plot by Russia to des
20564,This could be retitled the Ecstasy and the Agony f
2200960,This book was hard to put down. I did not expect t
457228,"”You get born, and you nurse on lies, and you get "
5196,I have been wanting to read this book forever sinc
3368983,"At this point in my life, I kid you not, I hold th"
210243,Perfection. Does it exist? Can it be manufactured?
